OrderLineID;Date;SKU;DealerID;RegionID;QtaOrdinata;QtaEvasa;PrezzoUnitario;RicavoRiga;CostoRiga;TipoOrdine;SLA_richiesto_gg;FlagStockout;FlagOTIF
275;2025-07-23;MT-01-0132;D050;R2;8;8;54,45;435,6;295,12;Stock;5;0;1
276;2025-05-13;LOAD-M-05-0809;D048;R2;1;1;110,47;110,47;74,19;Stock;2;0;1
277;2025-05-13;TMM-06-0583;D029;R1;2;0;123,04;246,08;160,34;Stock;3;1;0
278;2024-11-14;MI-MC-01-0532;D026;R1;1;1;17,24;17,24;11,83;Stock;3;0;1
279;2024-04-23;MI-MC-03-0458;D052;R2;1;1;334,73;334,73;263,82;Stock;3;0;1
280;2025-03-30;MT-08-0174;D045;R1;12;12;12,18;146,16;88,32;Stock;3;0;1
281;2025-07-18;MI-MC-01-0469;D111;R3;2;2;61,21;122,42;83,2;Stock;3;0;0
282;2025-03-16;MLT-10-0335;D085;R2;1;1;415,14;415,14;295,51;Stock;2;0;1
283;2024-12-11;MLT-06-0345;D060;R2;1;1;149,76;149,76;112,15;Stock;2;0;1
284;2024-06-28;MLT-10-0204;D120;R3;1;1;175,06;175,06;117,13;VOR;1;0;1
285;2024-05-08;MI-MC-04-0482;D016;R1;1;1;534,26;534,26;368,81;Stock;2;0;1
286;2024-11-27;MI-MC-04-0491;D046;R1;4;4;390,88;1563,52;1291,68;VOR;1;0;1
287;2025-01-30;MT-08-0174;D069;R2;1;1;11,53;11,53;7,36;Stock;3;0;1
288;2025-06-18;MLT-01-0197;D099;R3;1;1;54,98;54,98;31,63;VOR;1;0;1
289;2025-01-31;MT-02-0071;D038;R1;3;3;286,18;858,54;675,12;VOR;1;0;1
290;2025-11-08;MI-MC-02-0516;D132;R4;1;1;388,61;388,61;248,39;VOR;1;0;0
291;2025-09-30;LOAD-05-0766;D083;R2;1;1;178,03;178,03;110,26;Stock;3;0;1
292;2025-12-21;LOAD-03-0801;D064;R2;1;1;597,23;597,23;474,57;Stock;5;0;1
293;2024-07-05;MLT-03-0325;D041;R1;3;3;721,38;2164,14;1555,05;VOR;1;0;1
294;2024-03-23;LOAD-03-0737;D065;R2;4;4;292,88;1171,52;826,36;Stock;2;0;1
295;2024-03-12;MT-03-0042;D079;R2;1;1;539,45;539,45;371,81;Stock;2;0;1
296;2025-05-29;MI-MC-08-0492;D078;R2;1;1;48,17;48,17;28,19;VOR;1;0;1
297;2024-05-09;MT-01-0127;D017;R1;4;0;70,56;282,24;163,56;Stock;5;1;0
298;2025-04-05;MT-02-0084;D029;R1;6;6;157,7;946,2;702,0;Stock;3;0;1
299;2024-06-23;AWP-04-0672;D090;R2;1;1;812,32;812,32;691,39;Stock;5;0;1
300;2025-07-10;MT-06-0115;D096;R3;1;1;57,15;57,15;41,54;Stock;2;0;1
301;2025-10-04;MRT-05-0402;D016;R1;1;1;132,92;132,92;80,04;VOR;1;0;0
302;2025-07-01;MT-05-0041;D019;R1;3;3;252,08;756,24;439,71;Stock;2;0;1
303;2025-11-10;MT-06-0073;D055;R2;1;1;31,95;31,95;22,15;Stock;2;0;1
304;2025-05-16;AWP-01-0637;D124;R4;11;11;42,03;462,33;280,83;VOR;1;0;1
305;2024-10-13;MT-04-0052;D123;R4;2;2;865,28;1730,56;1371,42;VOR;1;0;1
306;2024-06-13;MI-MC-02-0461;D072;R2;1;1;413,64;413,64;269,5;VOR;1;0;1
307;2024-12-31;MLT-07-0262;D055;R2;2;2;328,35;656,7;602,24;Stock;2;0;1
308;2024-08-06;MT-07-0009;D089;R2;8;8;111,38;891,04;698,08;Stock;3;0;1
309;2025-03-12;MLT-08-0314;D093;R3;1;1;52,25;52,25;32,59;Stock;5;0;1
310;2025-04-30;MT-07-0099;D006;R1;1;1;121,55;121,55;104,28;Stock;5;0;1
311;2024-07-06;MLT-05-0284;D101;R3;2;2;192,32;384,64;268,38;VOR;1;0;1
312;2024-08-08;MLT-08-0330;D033;R1;1;1;36,91;36,91;22,22;Stock;2;0;1
313;2025-06-16;AWP-06-0653;D063;R2;1;1;164,72;164,72;117,36;VOR;1;0;0
314;2025-07-24;LOAD-04-0731;D081;R2;1;1;234,62;234,62;168,59;Stock;3;0;1
315;2025-06-19;MT-03-0136;D027;R1;2;2;281,94;563,88;374,38;VOR;1;0;1
316;2025-04-08;AWP-01-0692;D109;R3;1;1;47,64;47,64;31,1;Stock;5;0;1
317;2024-04-06;MRT-05-0433;D113;R3;2;2;225,21;450,42;287,2;Stock;2;0;1
318;2024-04-11;AWP-06-0681;D091;R2;3;0;84,74;254,22;192,96;Stock;3;1;0
319;2025-09-06;MI-MC-02-0516;D024;R1;4;4;372,59;1490,36;993,56;VOR;1;0;1
320;2024-03-25;MLT-07-0200;D023;R1;3;3;210,25;630,75;542,31;Stock;2;0;1
321;2025-04-13;MI-MC-10-0481;D082;R2;2;0;468,46;936,92;614,32;Stock;2;1;0
322;2024-10-25;LOAD-03-0801;D132;R4;3;3;622,91;1868,73;1423,71;Stock;5;0;1
323;2024-01-21;MT-05-0102;D055;R2;2;2;199,89;399,78;271,22;Stock;5;0;1
324;2025-08-20;MT-08-0121;D066;R2;3;3;50,68;152,04;97,11;Stock;5;0;1
325;2025-06-22;MLT-02-0261;D015;R1;1;1;223,12;223,12;157,38;VOR;1;0;1
326;2025-06-26;MT-05-0187;D046;R1;1;0;190,97;190,97;129,77;VOR;1;1;0
327;2024-01-12;MT-04-0154;D123;R4;2;2;823,74;1647,48;1259,52;Stock;5;0;1
328;2025-07-29;MRT-09-0403;D076;R2;4;4;104,12;416,48;258,84;Stock;3;0;1
329;2024-06-20;LOAD-07-0797;D112;R3;1;1;278,78;278,78;245,2;Stock;3;0;1
330;2024-05-06;MRT-10-0426;D076;R2;3;3;482,25;1446,75;1003,38;Stock;5;0;1
331;2024-09-13;MLT-06-0248;D063;R2;1;1;114,02;114,02;83,83;Stock;2;0;1
332;2025-09-13;MRT-08-0391;D067;R2;3;3;40,41;121,23;67,98;VOR;1;0;0
333;2025-04-14;MI-MC-03-0458;D094;R3;1;1;349,12;349,12;263,82;Stock;5;0;1
334;2024-03-16;MT-05-0146;D120;R3;3;3;271,71;815,13;565,53;Stock;3;0;1
335;2025-03-14;MLT-02-0237;D014;R1;4;4;277,28;1109,12;838,4;Stock;5;0;1
336;2024-10-15;LOAD-02-0710;D014;R1;1;1;394,7;394,7;266,95;Stock;2;0;1
337;2025-08-11;MLT-03-0325;D059;R2;4;4;721,38;2885,52;2073,4;VOR;1;0;1
338;2024-04-01;AWP-08-0639;D114;R3;1;1;18,48;18,48;11,84;Stock;5;0;1
339;2025-07-31;MLT-05-0219;D110;R3;1;1;218,22;218,22;144,57;VOR;1;0;1
340;2024-02-22;MLT-02-0344;D009;R1;1;1;274,93;274,93;181,81;Stock;3;0;1
341;2025-05-10;TMM-10-0620;D069;R2;1;1;324,43;324,43;247,01;Stock;5;0;1
342;2024-05-02;LOAD-06-0763;D080;R2;1;1;51,74;51,74;37,81;Stock;5;0;1
343;2025-03-03;MLT-06-0312;D101;R3;2;2;181,59;363,18;267,84;Stock;3;0;1
344;2025-07-16;LOAD-08-0780;D005;R1;5;5;10,48;52,4;30,2;VOR;1;0;1
345;2024-08-13;TMM-05-0582;D050;R2;1;1;223,99;223,99;148,85;Stock;2;0;1
346;2025-03-29;MLT-08-0279;D037;R1;1;1;50,38;50,38;27,19;Stock;3;0;1
347;2025-03-13;MI-MC-09-0473;D102;R3;6;6;308,64;1851,84;1162,86;Stock;2;0;1
348;2024-07-19;LOAD-M-05-0814;D010;R1;4;0;122,46;489,84;316,72;Stock;3;1;0
349;2025-03-25;LOAD-M-05-0809;D072;R2;1;1;121,76;121,76;74,19;VOR;1;0;1
350;2025-07-31;MLT-06-0248;D068;R2;1;1;120,5;120,5;83,83;Stock;5;0;1
351;2025-12-24;TMM-06-0565;D099;R3;1;0;135,65;135,65;91,88;Stock;2;1;0
352;2025-12-29;MT-08-0174;D031;R1;4;4;11,53;46,12;29,44;Stock;2;0;1
353;2025-09-10;MI-MC-09-0473;D069;R2;1;1;292,05;292,05;193,81;Stock;3;0;1
354;2024-01-03;LOAD-04-0727;D085;R2;1;1;907,35;907,35;680,02;Stock;2;0;1
355;2025-05-25;MT-06-0137;D077;R2;5;5;95,8;479,0;348,15;Stock;2;0;1
356;2025-12-04;MT-03-0118;D004;R1;2;2;355,79;711,58;556,26;Stock;5;0;1
357;2024-10-17;MI-MC-07-0558;D043;R1;1;0;128,52;128,52;96,98;Stock;3;1;0
358;2025-12-28;MT-01-0132;D115;R3;3;3;56,79;170,37;110,67;Stock;3;0;1
359;2025-07-15;TMM-01-0566;D081;R2;1;0;59,51;59,51;33,5;Stock;5;1;0
360;2025-12-22;MI-MC-01-0511;D011;R1;1;1;26,31;26,31;15,7;Stock;5;0;1
361;2025-08-27;MT-05-0141;D083;R2;1;1;227,63;227,63;159,09;VOR;1;0;1
362;2024-09-19;MT-02-0062;D102;R3;3;3;77,39;232,17;175,77;Stock;2;0;1
363;2024-09-06;AWP-06-0681;D104;R3;6;0;84,74;508,44;385,92;Stock;3;1;0
364;2025-05-20;MI-MC-07-0478;D014;R1;3;3;464,98;1394,94;1117,47;Stock;3;0;1
365;2025-11-06;MT-04-0052;D119;R3;5;5;865,28;4326,4;3428,55;VOR;1;0;1
366;2025-12-21;MT-08-0011;D052;R2;4;4;46,71;186,84;120,96;Stock;3;0;1
367;2025-11-16;MI-MC-08-0492;D105;R3;3;3;48,17;144,51;84,57;Stock;2;0;1
368;2024-05-01;MT-09-0162;D109;R3;4;4;289,57;1158,28;769,72;Stock;3;0;1
369;2024-12-25;MI-MC-02-0516;D054;R2;4;4;352,55;1410,2;993,56;Stock;5;0;1
370;2025-07-08;MT-08-0027;D012;R1;4;4;60,26;241,04;141,4;Stock;3;0;1
371;2024-05-18;MI-MC-01-0507;D083;R2;5;5;73,58;367,9;222,7;VOR;1;0;1
372;2025-07-25;LOAD-10-0740;D039;R1;1;1;372,1;372,1;259,7;VOR;1;0;1
373;2024-12-06;MLT-07-0222;D077;R2;1;1;294,49;294,49;262,51;Stock;2;0;1
374;2024-05-02;MLT-10-0229;D095;R3;1;1;423,62;423,62;270,33;Stock;3;0;1
375;2025-06-24;MRT-02-0429;D070;R2;1;1;299,44;299,44;214,55;Stock;5;0;1
376;2024-12-18;MRT-03-0375;D082;R2;1;1;281,17;281,17;200,88;Stock;2;0;1
377;2025-04-18;MLT-02-0337;D041;R1;6;6;121,14;726,84;487,8;Stock;3;0;1
378;2024-05-31;MT-04-0156;D042;R1;2;2;451,12;902,24;659,7;VOR;1;0;1
379;2025-03-01;MLT-10-0204;D094;R3;2;2;175,06;350,12;234,26;Stock;3;0;1
380;2025-04-20;MT-03-0033;D029;R1;3;3;155,29;465,87;336,12;VOR;1;0;1
381;2025-10-21;MT-03-0085;D090;R2;2;2;130,8;261,6;200,66;Stock;2;0;1
382;2024-09-19;LOAD-M-09-0862;D048;R2;1;1;116,92;116,92;87,42;VOR;1;0;1
383;2024-12-07;MT-10-0128;D023;R1;1;1;330,75;330,75;214,14;Stock;5;0;1
384;2025-12-16;MI-MC-02-0528;D101;R3;1;1;336,22;336,22;254,08;Stock;5;0;1
385;2025-06-09;MT-09-0162;D069;R2;1;1;274,01;274,01;192,43;Stock;3;0;1
386;2024-12-21;MT-07-0054;D064;R2;1;1;530,96;530,96;412,21;Stock;2;0;1
387;2025-02-25;MT-02-0071;D050;R2;1;1;302,44;302,44;225,04;VOR;1;0;1
388;2025-03-15;MLT-03-0325;D020;R1;3;3;654,45;1963,35;1555,05;VOR;1;0;1
389;2025-03-24;MI-MC-05-0477;D023;R1;2;0;85,19;170,38;115,74;Stock;5;1;0
390;2024-03-18;MLT-06-0283;D027;R1;1;0;134,42;134,42;86,47;VOR;1;1;0
391;2024-04-12;LOAD-08-0722;D116;R3;1;1;49,11;49,11;30,21;VOR;1;0;1
392;2024-11-07;MLT-05-0336;D021;R1;1;1;237,76;237,76;157,49;VOR;1;0;1
393;2024-04-29;MLT-07-0222;D058;R2;1;1;307,16;307,16;262,51;VOR;1;0;1
394;2024-08-08;MLT-03-0195;D025;R1;1;0;619,46;619,46;468,93;Stock;3;1;0
395;2024-04-19;MT-01-0002;D041;R1;3;3;19,42;58,26;35,43;Stock;5;0;1
396;2025-05-22;MRT-08-0378;D039;R1;1;1;22,45;22,45;11,59;Stock;3;0;1
397;2024-11-07;MLT-05-0266;D037;R1;3;3;57,34;172,02;125,22;Stock;2;0;1
398;2025-10-14;LOAD-10-0756;D005;R1;1;1;272,25;272,25;207,28;Stock;2;0;1
399;2025-12-25;MT-03-0050;D050;R2;1;1;239,13;239,13;185,9;VOR;1;0;1
400;2025-10-08;MLT-10-0363;D026;R1;1;1;363,31;363,31;241,43;Stock;2;0;1
401;2025-12-21;MT-10-0163;D102;R3;1;1;493,18;493,18;376,51;Stock;3;0;1
402;2024-03-30;MT-07-0167;D021;R1;2;2;527,83;1055,66;867,24;Stock;5;0;1
403;2025-12-15;LOAD-01-0732;D013;R1;3;3;53,65;160,95;94,83;Stock;5;0;1
404;2025-09-01;MI-MC-01-0531;D048;R2;1;1;21,17;21,17;15,11;Stock;2;0;1
405;2024-05-04;LOAD-04-0786;D055;R2;1;1;680,4;680,4;517,26;VOR;1;0;1
406;2025-06-06;MRT-02-0413;D061;R2;5;5;101,29;506,45;322,65;VOR;1;0;1
407;2024-12-19;MT-04-0065;D093;R3;1;1;747,54;747,54;487,83;Stock;2;0;1
408;2024-06-27;MT-06-0082;D008;R1;1;1;80,02;80,02;52,14;VOR;1;0;1
409;2024-09-03;MT-10-0095;D074;R2;1;1;165,34;165,34;128,72;Stock;2;0;1
410;2024-07-28;AWP-09-0671;D009;R1;1;1;207,3;207,3;134,63;VOR;1;0;0
411;2025-03-12;MLT-02-0339;D122;R3;4;4;129,74;518,96;357,16;Stock;5;0;1
412;2025-01-25;MT-09-0170;D040;R1;2;2;116,53;233,06;156,38;Stock;2;0;1
413;2024-04-25;MLT-10-0363;D075;R2;9;9;378,94;3410,46;2172,87;Stock;5;0;1
414;2024-03-25;MLT-04-0258;D046;R1;1;1;244,91;244,91;176,45;Stock;2;0;1
415;2024-12-09;MLT-08-0208;D065;R2;7;7;39,97;279,79;182,0;Stock;3;0;1
416;2024-06-06;MT-07-0094;D039;R1;3;0;517,0;1551,0;1331,94;Stock;5;1;0
417;2025-01-12;TMM-08-0618;D001;R1;1;1;15,48;15,48;9,37;VOR;1;0;1
418;2024-01-05;MLT-06-0312;D076;R2;3;3;191,91;575,73;401,76;Stock;3;0;1
419;2025-08-20;MT-07-0054;D061;R2;1;1;553,8;553,8;412,21;Stock;2;0;1
420;2024-09-28;MI-MC-08-0468;D109;R3;1;0;60,57;60,57;34,19;Stock;2;1;0
421;2024-05-23;MI-MC-06-0519;D090;R2;2;2;68,24;136,48;92,12;Stock;3;0;1
422;2024-12-02;MI-MC-06-0519;D071;R2;7;7;72,11;504,77;322,42;Stock;5;0;1
423;2024-09-28;MRT-07-0453;D033;R1;1;1;534,57;534,57;448,04;Stock;5;0;1
424;2025-03-27;MLT-02-0344;D020;R1;5;5;260,15;1300,75;909,05;Stock;5;0;1
425;2025-11-26;MLT-03-0325;D054;R2;1;1;654,45;654,45;518,35;Stock;3;0;1
426;2025-02-26;MLT-05-0219;D124;R4;1;1;230,62;230,62;144,57;VOR;1;0;1
427;2024-12-06;MLT-01-0213;D087;R2;1;1;16,05;16,05;9,74;VOR;1;0;1
428;2025-06-03;MT-03-0189;D061;R2;3;3;700,71;2102,13;1423,8;Stock;2;0;1
429;2025-04-25;MLT-03-0331;D012;R1;2;2;300,0;600,0;421,24;Stock;5;0;1
430;2025-12-19;MI-MC-10-0560;D138;R4;1;1;445,07;445,07;323,48;Stock;2;0;1
431;2025-03-28;MT-07-0177;D098;R3;2;2;205,98;411,96;336,36;Stock;3;0;1
432;2024-01-04;AWP-07-0686;D016;R1;1;1;407,21;407,21;353,35;VOR;1;0;1
433;2025-06-25;MLT-07-0311;D124;R4;1;1;399,38;399,38;340,55;Stock;3;0;1
434;2024-07-30;MT-07-0119;D066;R2;1;1;275,18;275,18;217,78;Stock;2;0;1
435;2024-06-06;AWP-07-0699;D030;R1;1;0;497,11;497,11;403,32;VOR;1;1;0
436;2024-01-30;MT-05-0146;D035;R1;2;2;260,5;521,0;377,02;Stock;2;0;1
437;2024-01-03;MT-08-0019;D034;R1;5;5;19,68;98,4;57,75;Stock;2;0;1
438;2024-09-07;MLT-01-0328;D022;R1;1;1;74,54;74,54;46,57;Stock;5;0;1
439;2024-09-21;AWP-01-0684;D010;R1;2;2;55,28;110,56;71,74;VOR;1;0;1
440;2024-12-27;TMM-01-0586;D014;R1;1;1;31,77;31,77;18,72;VOR;1;0;1
441;2025-08-04;MT-02-0159;D034;R1;1;1;155,95;155,95;111,9;VOR;1;0;1
442;2025-12-14;MLT-08-0342;D077;R2;2;2;53,65;107,3;64,96;Stock;3;0;1
443;2024-07-24;MT-07-0054;D004;R1;7;7;530,96;3716,72;2885,47;Stock;5;0;1
444;2025-01-20;LOAD-M-05-0814;D015;R1;1;1;129,42;129,42;79,18;Stock;5;0;1
445;2024-09-14;MLT-10-0204;D001;R1;1;1;175,06;175,06;117,13;VOR;1;0;0
446;2024-05-22;MLT-02-0292;D050;R2;2;2;148,29;296,58;214,62;Stock;2;0;1
447;2025-11-11;MLT-03-0325;D007;R1;2;2;691,63;1383,26;1036,7;Stock;3;0;0
448;2025-05-19;MT-02-0031;D033;R1;4;4;253,72;1014,88;636,12;Stock;2;0;0
449;2024-11-05;MI-MC-02-0555;D001;R1;3;3;87,85;263,55;165,75;Stock;2;0;1
450;2024-06-07;TMM-01-0595;D083;R2;1;1;77,51;77,51;46,09;Stock;3;0;1
451;2025-08-09;LOAD-M-06-0848;D037;R1;1;1;40,37;40,37;28,95;Stock;2;0;1
452;2025-11-21;MLT-04-0226;D086;R2;1;1;946,85;946,85;630,58;VOR;1;0;1
453;2024-04-01;MI-MC-01-0500;D105;R3;6;6;12,88;77,28;47,46;VOR;1;0;1
454;2025-03-04;MLT-05-0272;D004;R1;1;1;206,02;206,02;142,89;VOR;1;0;0
455;2025-10-29;MI-MC-10-0560;D001;R1;2;2;445,07;890,14;646,96;Stock;3;0;1
456;2025-02-15;MT-01-0145;D053;R2;1;1;73,99;73,99;48,61;Stock;2;0;1
457;2024-09-26;MT-01-0127;D008;R1;7;0;73,59;515,13;286,23;Stock;3;1;0
458;2024-05-17;LOAD-M-09-0876;D025;R1;1;1;157,92;157,92;92,89;Stock;5;0;1
459;2024-11-14;LOAD-03-0715;D071;R2;1;1;314,53;314,53;222,87;Stock;3;0;1
460;2024-07-15;LOAD-M-09-0818;D046;R1;3;3;92,44;277,32;195,69;Stock;2;0;1
461;2025-12-15;MT-04-0052;D114;R3;7;7;818,76;5731,32;4799,97;VOR;1;0;1
462;2024-06-30;MI-MC-08-0521;D106;R3;2;2;19,61;39,22;22,08;Stock;3;0;1
463;2024-08-09;MLT-10-0204;D123;R4;1;1;167,84;167,84;117,13;Stock;3;0;1
464;2025-07-16;MT-01-0142;D096;R3;3;3;27,44;82,32;53,55;Stock;5;0;1
465;2024-06-23;AWP-04-0672;D063;R2;1;1;812,32;812,32;691,39;Stock;2;0;1
466;2024-11-11;MT-07-0131;D079;R2;6;6;137,08;822,48;729,66;Stock;3;0;1
467;2024-03-28;TMM-10-0609;D047;R1;1;1;283,33;283,33;180,8;Stock;3;0;1
468;2025-07-09;MI-MC-04-0545;D056;R2;1;1;164,46;164,46;122,9;Stock;5;0;1
469;2025-05-06;MLT-09-0297;D016;R1;1;1;191,45;191,45;115,28;Stock;2;0;1
470;2024-10-14;TMM-03-0568;D032;R1;3;0;575,35;1726,05;1349,46;VOR;1;1;0
471;2025-06-02;MT-07-0009;D012;R1;2;2;111,38;222,76;174,52;VOR;1;0;1
472;2025-05-17;LOAD-M-05-0809;D089;R2;1;1;121,76;121,76;74,19;Stock;3;0;1
473;2024-07-09;MT-08-0037;D035;R1;2;2;27,37;54,74;29,02;Stock;3;0;1
474;2025-09-29;MI-MC-09-0463;D018;R1;1;1;313,1;313,1;210,78;Stock;3;0;1
475;2024-05-10;MT-06-0181;D111;R3;1;1;114,31;114,31;84,56;Stock;3;0;1
476;2025-03-01;MLT-07-0311;D065;R2;1;1;399,38;399,38;340,55;Stock;3;0;1
477;2025-05-31;MLT-06-0304;D011;R1;1;1;105,35;105,35;64,19;Stock;5;0;1
478;2024-08-12;MT-04-0025;D032;R1;1;1;288,58;288,58;226,6;VOR;1;0;1
479;2024-09-02;MT-01-0132;D044;R1;3;3;51,52;154,56;110,67;Stock;3;0;1
480;2025-03-23;AWP-09-0671;D069;R2;7;7;196,15;1373,05;942,41;Stock;2;0;1
481;2024-05-17;MT-09-0076;D076;R2;1;1;153,44;153,44;93,55;Stock;5;0;1
482;2024-06-23;MRT-10-0373;D036;R1;6;6;390,9;2345,4;1697,4;VOR;1;0;1
483;2025-01-17;MT-09-0053;D039;R1;1;1;157,62;157,62;103,02;VOR;1;0;1
484;2024-10-15;MT-03-0033;D097;R3;10;10;155,29;1552,9;1120,4;Stock;5;0;1
485;2024-07-22;MLT-09-0334;D087;R2;1;0;312,22;312,22;197,26;Stock;3;1;0
486;2024-01-28;MT-06-0181;D020;R1;3;3;114,31;342,93;253,68;VOR;1;0;1
487;2024-01-12;LOAD-M-06-0831;D050;R2;3;3;160,55;481,65;354,24;Stock;3;0;1
488;2024-11-20;LOAD-01-0732;D004;R1;9;9;53,65;482,85;284,49;Stock;2;0;1
489;2024-07-03;MT-01-0101;D097;R3;1;1;37,47;37,47;23,53;Stock;5;0;1
490;2024-10-28;MRT-04-0412;D026;R1;1;1;458,84;458,84;367,57;Stock;2;0;1
491;2024-03-17;MT-08-0021;D073;R2;3;3;35,43;106,29;65,49;Stock;3;0;1
492;2024-03-21;MT-03-0165;D044;R1;1;0;174,55;174,55;135,67;Stock;2;1;0
493;2025-02-14;MLT-01-0213;D052;R2;1;1;16,96;16,96;9,74;Stock;5;0;1
494;2025-06-23;LOAD-06-0796;D057;R2;1;1;88,51;88,51;61,32;VOR;1;0;0
495;2024-09-29;MT-08-0186;D072;R2;2;2;64,97;129,94;69,52;Stock;3;0;1
496;2024-01-24;MT-07-0177;D067;R2;2;2;205,98;411,96;336,36;Stock;3;0;1
497;2024-11-25;MT-01-0056;D019;R1;4;4;44,78;179,12;114,68;VOR;1;0;1
498;2025-01-04;MRT-07-0380;D002;R1;1;1;494,17;494,17;422,44;Stock;3;0;1
499;2025-03-30;MLT-01-0270;D094;R3;1;1;41,45;41,45;24,53;Stock;3;0;1
500;2024-11-13;MT-08-0121;D007;R1;1;0;50,68;50,68;32,37;Stock;3;1;0
501;2024-03-28;MLT-05-0219;D118;R3;1;1;240,54;240,54;144,57;Stock;5;0;1
502;2025-04-05;MT-01-0056;D099;R3;1;1;44,78;44,78;28,67;Stock;5;0;1
503;2024-12-18;MI-MC-02-0516;D059;R2;1;1;388,61;388,61;248,39;VOR;1;0;1
504;2024-05-12;MT-04-0052;D002;R1;2;2;865,28;1730,56;1371,42;VOR;1;0;1
505;2024-12-06;MRT-04-0442;D059;R2;1;1;217,18;217,18;158,97;Stock;5;0;1
506;2024-09-01;MLT-02-0230;D047;R1;1;1;403,82;403,82;266,44;Stock;5;0;1
507;2024-05-24;MI-MC-01-0535;D085;R2;3;3;16,31;48,93;29,46;Stock;3;0;1
508;2025-10-04;AWP-01-0692;D048;R2;1;1;45,08;45,08;31,1;Stock;5;0;1
509;2025-03-24;MI-MC-09-0474;D126;R4;1;1;311,91;311,91;204,92;Stock;5;0;1
510;2025-11-27;LOAD-M-08-0856;D089;R2;6;6;61,98;371,88;203,58;VOR;1;0;1
511;2024-08-22;MLT-05-0336;D011;R1;1;1;247,99;247,99;157,49;Stock;3;0;1
512;2024-02-11;MT-07-0119;D037;R1;1;1;275,18;275,18;217,78;Stock;5;0;1
513;2024-01-07;LOAD-02-0805;D047;R1;1;1;383,54;383,54;275,99;VOR;1;0;1
514;2024-07-04;AWP-06-0653;D061;R2;4;4;181,56;726,24;469,44;Stock;2;0;1
515;2024-01-19;LOAD-05-0779;D066;R2;3;3;112,19;336,57;234,51;Stock;5;0;1
516;2025-03-01;MRT-10-0393;D082;R2;1;1;469,09;469,09;295,48;Stock;2;0;1
517;2024-12-04;MT-07-0009;D028;R1;3;3;106,78;320,34;261,78;Stock;3;0;1
518;2025-01-11;MT-02-0159;D129;R4;1;1;155,95;155,95;111,9;Stock;2;0;1
519;2024-01-15;MLT-09-0267;D062;R2;1;1;165,55;165,55;114,19;Stock;5;0;1
520;2024-02-04;MT-03-0050;D008;R1;1;1;249,42;249,42;185,9;VOR;1;0;1
521;2025-01-19;MT-07-0009;D102;R3;1;1;106,78;106,78;87,26;Stock;5;0;1
522;2025-11-17;AWP-07-0697;D047;R1;9;0;541,02;4869,18;3900,33;Stock;3;1;0
523;2024-09-09;MT-09-0170;D110;R3;1;1;110,26;110,26;78,19;VOR;1;0;1
524;2024-05-24;MRT-06-0405;D011;R1;1;0;79,55;79,55;54,78;Stock;2;1;0
525;2025-07-18;MI-MC-05-0477;D110;R3;3;3;77,28;231,84;173,61;VOR;1;0;1
526;2024-01-17;MLT-09-0334;D119;R3;1;1;329,95;329,95;197,26;VOR;1;0;1
527;2025-08-25;MRT-10-0422;D115;R3;3;3;351,64;1054,92;791,73;Stock;2;0;1
528;2025-12-12;LOAD-05-0724;D104;R3;1;1;212,56;212,56;162,31;Stock;5;0;1
529;2025-10-03;MLT-08-0215;D090;R2;4;4;43,22;172,88;116,48;Stock;3;0;1
530;2025-02-18;MT-06-0181;D009;R1;2;2;120,81;241,62;169,12;Stock;5;0;1
531;2025-05-25;MRT-07-0421;D044;R1;2;2;479,36;958,72;857,4;VOR;1;0;1
532;2025-09-25;LOAD-05-0766;D085;R2;1;0;178,03;178,03;110,26;Stock;3;1;0
533;2024-09-13;MT-08-0021;D010;R1;1;1;33,53;33,53;21,83;Stock;3;0;1
534;2025-07-28;MI-MC-08-0527;D025;R1;15;15;19,68;295,2;189,75;Stock;5;0;1
535;2025-09-13;MLT-06-0312;D034;R1;1;0;200,16;200,16;133,92;Stock;5;1;0
536;2024-12-24;MLT-09-0212;D037;R1;3;3;270,59;811,77;528,09;Stock;3;0;1
537;2024-12-31;MT-04-0025;D063;R2;1;1;288,58;288,58;226,6;Stock;5;0;1
538;2025-12-11;MRT-04-0389;D093;R3;1;1;704,24;704,24;531,45;VOR;1;0;1
539;2025-02-17;MLT-03-0207;D073;R2;1;1;370,08;370,08;287,31;Stock;5;0;1
540;2025-02-21;MT-10-0128;D005;R1;4;4;300,06;1200,24;856,56;Stock;2;0;1
541;2024-04-24;MRT-07-0453;D074;R2;2;2;512,52;1025,04;896,08;Stock;5;0;1
542;2024-07-27;AWP-08-0649;D089;R2;3;3;45,79;137,37;81,0;Stock;2;0;1
543;2025-03-13;MT-08-0068;D117;R3;2;2;34,68;69,36;38,64;VOR;1;0;1
544;2025-11-13;MT-05-0075;D039;R1;4;0;245,43;981,72;653,8;Stock;2;1;0
545;2025-05-31;MI-MC-08-0543;D133;R4;2;2;46,19;92,38;60,2;VOR;1;0;1
546;2025-05-22;MI-MC-07-0478;D077;R2;1;1;464,98;464,98;372,49;Stock;2;0;1
547;2025-08-08;MLT-06-0345;D088;R2;1;1;149,76;149,76;112,15;Stock;3;0;1
548;2025-04-13;MI-MC-10-0486;D019;R1;1;1;380,77;380,77;248,48;VOR;1;0;1
549;2024-09-16;TMM-01-0595;D050;R2;1;1;77,51;77,51;46,09;Stock;5;0;1
