AnnoMese;SKU;GiacenzaPezzi;SafetyStock;ReorderPoint;ValoreGiacenza;GiorniCopertura;FlagStockout;FlagDeadStock
2024-09;MLT-10-0204;20;11,2;18,2;2342,5;8,6;0;0
2024-10;MLT-10-0204;18;11,2;18,2;2108,25;7,7;0;0
2024-11;MLT-10-0204;23;11,2;18,2;2693,88;9,9;0;0
2024-12;MLT-10-0204;20;11,2;18,2;2342,5;8,6;0;0
2025-01;MLT-10-0204;25;11,2;18,2;2928,13;10,7;0;0
2025-02;MLT-10-0204;20;11,2;18,2;2342,5;8,6;0;0
2025-03;MLT-10-0204;15;11,2;18,2;1756,88;6,4;0;0
2025-04;MLT-10-0204;38;11,2;18,2;4450,75;16,3;0;0
2025-05;MLT-10-0204;17;11,2;18,2;1991,13;7,3;0;0
2025-06;MLT-10-0204;30;11,2;18,2;3513,75;12,9;0;0
2025-07;MLT-10-0204;14;11,2;18,2;1639,75;6,0;0;0
2025-08;MLT-10-0204;32;11,2;18,2;3748,0;13,7;0;0
2025-09;MLT-10-0204;24;11,2;18,2;2811,0;10,3;0;0
2025-10;MLT-10-0204;23;11,2;18,2;2693,88;9,9;0;0
2025-11;MLT-10-0204;23;11,2;18,2;2693,88;9,9;0;0
2025-12;MLT-10-0204;24;11,2;18,2;2811,0;10,3;0;0
2024-01;LOAD-05-0714;54;35,1;57,0;7551,06;51,7;0;0
2024-02;LOAD-05-0714;88;35,1;57,0;12305,44;84,3;0;0
2024-03;LOAD-05-0714;63;35,1;57,0;8809,57;60,3;0;0
2024-04;LOAD-05-0714;54;35,1;57,0;7551,06;51,7;0;0
2024-05;LOAD-05-0714;61;35,1;57,0;8529,9;58,4;0;0
2024-06;LOAD-05-0714;95;35,1;57,0;13284,28;91,0;0;0
2024-07;LOAD-05-0714;71;35,1;57,0;9928,25;68,0;0;0
2024-08;LOAD-05-0714;33;35,1;57,0;4614,54;31,6;0;0
2024-09;LOAD-05-0714;41;35,1;57,0;5733,21;39,3;0;0
2024-10;LOAD-05-0714;76;35,1;57,0;10627,42;72,8;0;0
2024-11;LOAD-05-0714;31;35,1;57,0;4334,87;29,7;0;0
2024-12;LOAD-05-0714;82;35,1;57,0;11466,43;78,5;0;0
2025-01;LOAD-05-0714;58;35,1;57,0;8110,4;55,5;0;0
2025-02;LOAD-05-0714;51;35,1;57,0;7131,56;48,8;0;0
2025-03;LOAD-05-0714;66;35,1;57,0;9229,08;63,2;0;0
2025-04;LOAD-05-0714;75;35,1;57,0;10487,59;71,8;0;0
2025-05;LOAD-05-0714;22;35,1;57,0;3076,36;21,1;0;0
2025-06;LOAD-05-0714;23;35,1;57,0;3216,19;22,0;0;0
2025-07;LOAD-05-0714;58;35,1;57,0;8110,4;55,5;0;0
2025-08;LOAD-05-0714;57;35,1;57,0;7970,57;54,6;0;0
2025-09;LOAD-05-0714;80;35,1;57,0;11186,76;76,6;0;0
2025-10;LOAD-05-0714;77;35,1;57,0;10767,26;73,7;0;0
2025-11;LOAD-05-0714;29;35,1;57,0;4055,2;27,8;0;0
2025-12;LOAD-05-0714;0;35,1;57,0;0,0;0,0;1;0
2024-01;MT-04-0052;20;19,6;31,9;13714,24;49,0;0;0
2024-02;MT-04-0052;44;19,6;31,9;30171,34;107,8;0;0
2024-03;MT-04-0052;51;19,6;31,9;34971,32;124,9;0;0
2024-04;MT-04-0052;12;19,6;31,9;8228,55;29,4;0;0
2024-05;MT-04-0052;42;19,6;31,9;28799,91;102,9;0;0
2024-06;MT-04-0052;24;19,6;31,9;16457,09;58,8;0;0
2024-07;MT-04-0052;25;19,6;31,9;17142,8;61,2;0;0
2024-08;MT-04-0052;3;19,6;31,9;2057,14;7,3;0;0
2024-09;MT-04-0052;30;19,6;31,9;20571,37;73,5;0;0
2024-10;MT-04-0052;43;19,6;31,9;29485,62;105,3;0;0
2024-11;MT-04-0052;42;19,6;31,9;28799,91;102,9;0;0
2024-12;MT-04-0052;27;19,6;31,9;18514,23;66,1;0;0
2025-01;MT-04-0052;28;19,6;31,9;19199,94;68,6;0;0
2025-02;MT-04-0052;38;19,6;31,9;26057,06;93,1;0;0
2025-03;MT-04-0052;47;19,6;31,9;32228,47;115,1;0;0
2025-04;MT-04-0052;16;19,6;31,9;10971,39;39,2;0;0
2025-05;MT-04-0052;32;19,6;31,9;21942,79;78,4;0;0
2025-06;MT-04-0052;49;19,6;31,9;33599,9;120,0;0;0
2025-07;MT-04-0052;29;19,6;31,9;19885,65;71,0;0;0
2025-08;MT-04-0052;32;19,6;31,9;21942,79;78,4;0;0
2025-09;MT-04-0052;31;19,6;31,9;21257,08;75,9;0;0
2025-10;MT-04-0052;25;19,6;31,9;17142,8;61,2;0;0
2025-11;MT-04-0052;12;19,6;31,9;8228,55;29,4;0;0
2025-12;MT-04-0052;49;19,6;31,9;33599,9;120,0;0;0
2024-01;LOAD-04-0734;20;15,1;24,5;10080,29;44,6;0;0
2024-02;LOAD-04-0734;44;15,1;24,5;22176,63;98,1;0;0
2024-03;LOAD-04-0734;40;15,1;24,5;20160,58;89,2;0;0
2024-04;LOAD-04-0734;13;15,1;24,5;6552,19;29,0;0;0
2024-05;LOAD-04-0734;0;15,1;24,5;0,0;0,0;1;0
2024-06;LOAD-04-0734;37;15,1;24,5;18648,53;82,5;0;0
2024-07;LOAD-04-0734;6;15,1;24,5;3024,09;13,4;0;0
2024-08;LOAD-04-0734;61;15,1;24,5;30744,88;136,0;0;0
2024-09;LOAD-04-0734;12;15,1;24,5;6048,17;26,7;0;0
2024-10;LOAD-04-0734;15;15,1;24,5;7560,22;33,4;0;0
2024-11;LOAD-04-0734;28;15,1;24,5;14112,4;62,4;0;0
2024-12;LOAD-04-0734;20;15,1;24,5;10080,29;44,6;0;0
2025-01;LOAD-04-0734;19;15,1;24,5;9576,27;42,4;0;0
2025-02;LOAD-04-0734;45;15,1;24,5;22680,65;100,3;0;0
2025-03;LOAD-04-0734;49;15,1;24,5;24696,71;109,2;0;0
2025-04;LOAD-04-0734;36;15,1;24,5;18144,52;80,2;0;0
2025-05;LOAD-04-0734;10;15,1;24,5;5040,14;22,3;0;0
2025-06;LOAD-04-0734;28;15,1;24,5;14112,4;62,4;0;0
2025-07;LOAD-04-0734;29;15,1;24,5;14616,42;64,6;0;0
2025-08;LOAD-04-0734;24;15,1;24,5;12096,35;53,5;0;0
2025-09;LOAD-04-0734;40;15,1;24,5;20160,58;89,2;0;0
2025-10;LOAD-04-0734;26;15,1;24,5;13104,37;58,0;0;0
2025-11;LOAD-04-0734;8;15,1;24,5;4032,12;17,8;0;0
2025-12;LOAD-04-0734;6;15,1;24,5;3024,09;13,4;0;0
2024-01;AWP-03-0650;7;3,0;5,5;3284,74;19,6;0;0
2024-02;AWP-03-0650;10;3,0;5,5;4692,49;28,0;0;0
2024-03;AWP-03-0650;3;3,0;5,5;1407,75;8,4;0;0
2024-04;AWP-03-0650;2;3,0;5,5;938,5;5,6;0;0
2024-05;AWP-03-0650;10;3,0;5,5;4692,49;28,0;0;0
2024-06;AWP-03-0650;6;3,0;5,5;2815,49;16,8;0;0
2024-07;AWP-03-0650;6;3,0;5,5;2815,49;16,8;0;0
2024-08;AWP-03-0650;9;3,0;5,5;4223,24;25,2;0;0
2024-09;AWP-03-0650;5;3,0;5,5;2346,24;14,0;0;0
2024-10;AWP-03-0650;5;3,0;5,5;2346,24;14,0;0;0
2024-11;AWP-03-0650;0;3,0;5,5;0,0;0,0;1;0
2024-12;AWP-03-0650;8;3,0;5,5;3753,99;22,4;0;0
2025-01;AWP-03-0650;4;3,0;5,5;1877,0;11,2;0;0
2025-02;AWP-03-0650;10;3,0;5,5;4692,49;28,0;0;0
2025-03;AWP-03-0650;7;3,0;5,5;3284,74;19,6;0;0
2025-04;AWP-03-0650;1;3,0;5,5;469,25;2,8;0;0
2025-05;AWP-03-0650;9;3,0;5,5;4223,24;25,2;0;0
2025-06;AWP-03-0650;5;3,0;5,5;2346,24;14,0;0;0
2025-07;AWP-03-0650;9;3,0;5,5;4223,24;25,2;0;0
2025-08;AWP-03-0650;8;3,0;5,5;3753,99;22,4;0;0
2025-09;AWP-03-0650;5;3,0;5,5;2346,24;14,0;0;0
2025-10;AWP-03-0650;2;3,0;5,5;938,5;5,6;0;0
2025-11;AWP-03-0650;7;3,0;5,5;3284,74;19,6;0;0
2025-12;AWP-03-0650;6;3,0;5,5;2815,49;16,8;0;0
2024-01;MLT-09-0340;11;9,9;18,2;2311,5;9,3;0;0
2024-02;MLT-09-0340;17;9,9;18,2;3572,32;14,4;0;0
2024-03;MLT-09-0340;23;9,9;18,2;4833,14;19,4;0;0
2024-04;MLT-09-0340;17;9,9;18,2;3572,32;14,4;0;0
2024-05;MLT-09-0340;17;9,9;18,2;3572,32;14,4;0;0
2024-06;MLT-09-0340;22;9,9;18,2;4623,0;18,6;0;0
2024-07;MLT-09-0340;18;9,9;18,2;3782,45;15,2;0;0
2024-08;MLT-09-0340;1;9,9;18,2;210,14;0,8;0;0
2024-09;MLT-09-0340;18;9,9;18,2;3782,45;15,2;0;0
2024-10;MLT-09-0340;27;9,9;18,2;5673,68;22,8;0;0
2024-11;MLT-09-0340;27;9,9;18,2;5673,68;22,8;0;0
2024-12;MLT-09-0340;10;9,9;18,2;2101,36;8,5;0;0
2025-01;MLT-09-0340;24;9,9;18,2;5043,27;20,3;0;0
2025-02;MLT-09-0340;48;9,9;18,2;10086,54;40,6;0;0
2025-03;MLT-09-0340;19;9,9;18,2;3992,59;16,1;0;0
2025-04;MLT-09-0340;10;9,9;18,2;2101,36;8,5;0;0
2025-05;MLT-09-0340;8;9,9;18,2;1681,09;6,8;0;0
2025-06;MLT-09-0340;21;9,9;18,2;4412,86;17,7;0;0
2025-07;MLT-09-0340;11;9,9;18,2;2311,5;9,3;0;0
2025-08;MLT-09-0340;10;9,9;18,2;2101,36;8,5;0;0
2025-09;MLT-09-0340;23;9,9;18,2;4833,14;19,4;0;0
2025-10;MLT-09-0340;24;9,9;18,2;5043,27;20,3;0;0
2025-11;MLT-09-0340;25;9,9;18,2;5253,41;21,1;0;0
2025-12;MLT-09-0340;26;9,9;18,2;5463,54;22,0;0;0
2024-01;MLT-06-0312;87;98,1;179,8;11651,14;47,9;0;0
2024-02;MLT-06-0312;99;98,1;179,8;13258,19;54,5;0;0
2024-03;MLT-06-0312;283;98,1;179,8;37899,69;155,8;0;0
2024-04;MLT-06-0312;228;98,1;179,8;30534,02;125,5;0;0
2024-05;MLT-06-0312;202;98,1;179,8;27052,07;111,2;0;0
2024-06;MLT-06-0312;64;98,1;179,8;8570,95;35,2;0;0
2024-07;MLT-06-0312;97;98,1;179,8;12990,35;53,4;0;0
2024-08;MLT-06-0312;314;98,1;179,8;42051,24;172,8;0;0
2024-09;MLT-06-0312;50;98,1;179,8;6696,06;27,5;0;0
2024-10;MLT-06-0312;274;98,1;179,8;36694,4;150,8;0;0
2024-11;MLT-06-0312;218;98,1;179,8;29194,81;120,0;0;0
2024-12;MLT-06-0312;182;98,1;179,8;24373,65;100,2;0;0
2025-01;MLT-06-0312;143;98,1;179,8;19150,72;78,7;0;0
2025-02;MLT-06-0312;189;98,1;179,8;25311,1;104,0;0;0
2025-03;MLT-06-0312;250;98,1;179,8;33480,29;137,6;0;0
2025-04;MLT-06-0312;376;98,1;179,8;50354,35;207,0;0;0
2025-05;MLT-06-0312;192;98,1;179,8;25712,86;105,7;0;0
2025-06;MLT-06-0312;105;98,1;179,8;14061,72;57,8;0;0
2025-07;MLT-06-0312;289;98,1;179,8;38703,21;159,1;0;0
2025-08;MLT-06-0312;275;98,1;179,8;36828,32;151,4;0;0
2025-09;MLT-06-0312;165;98,1;179,8;22096,99;90,8;0;0
2025-10;MLT-06-0312;126;98,1;179,8;16874,06;69,4;0;0
2025-11;MLT-06-0312;58;98,1;179,8;7767,43;31,9;0;0
2025-12;MLT-06-0312;136;98,1;179,8;18213,28;74,9;0;0
2024-01;MRT-07-0453;30;13,6;24,9;13441,33;79,4;0;0
2024-02;MRT-07-0453;28;13,6;24,9;12545,24;74,1;0;0
2024-03;MRT-07-0453;48;13,6;24,9;21506,13;127,1;0;0
2024-04;MRT-07-0453;28;13,6;24,9;12545,24;74,1;0;0
2024-05;MRT-07-0453;21;13,6;24,9;9408,93;55,6;0;0
2024-06;MRT-07-0453;35;13,6;24,9;15681,55;92,6;0;0
2024-07;MRT-07-0453;42;13,6;24,9;18817,86;111,2;0;0
2024-08;MRT-07-0453;29;13,6;24,9;12993,28;76,8;0;0
2024-09;MRT-07-0453;24;13,6;24,9;10753,06;63,5;0;0
2024-10;MRT-07-0453;40;13,6;24,9;17921,77;105,9;0;0
2024-11;MRT-07-0453;18;13,6;24,9;8064,8;47,6;0;0
2024-12;MRT-07-0453;34;13,6;24,9;15233,51;90,0;0;0
2025-01;MRT-07-0453;35;13,6;24,9;15681,55;92,6;0;0
2025-02;MRT-07-0453;27;13,6;24,9;12097,2;71,5;0;0
2025-03;MRT-07-0453;50;13,6;24,9;22402,22;132,4;0;0
2025-04;MRT-07-0453;9;13,6;24,9;4032,4;23,8;0;0
2025-05;MRT-07-0453;45;13,6;24,9;20161,99;119,1;0;0
2025-06;MRT-07-0453;12;13,6;24,9;5376,53;31,8;0;0
2025-07;MRT-07-0453;31;13,6;24,9;13889,37;82,1;0;0
2025-08;MRT-07-0453;8;13,6;24,9;3584,35;21,2;0;0
2025-09;MRT-07-0453;9;13,6;24,9;4032,4;23,8;0;0
2025-10;MRT-07-0453;12;13,6;24,9;5376,53;31,8;0;0
2025-11;MRT-07-0453;41;13,6;24,9;18369,82;108,5;0;0
2025-12;MRT-07-0453;20;13,6;24,9;8960,89;52,9;0;0
2024-01;MRT-04-0396;2;6,0;9,8;1101,04;7,5;0;0
2024-02;MRT-04-0396;6;6,0;9,8;3303,13;22,4;0;0
2024-03;MRT-04-0396;13;6,0;9,8;7156,77;48,5;0;0
2024-04;MRT-04-0396;4;6,0;9,8;2202,08;14,9;0;0
2024-05;MRT-04-0396;16;6,0;9,8;8808,34;59,7;0;0
2024-06;MRT-04-0396;10;6,0;9,8;5505,21;37,3;0;0
2024-07;MRT-04-0396;8;6,0;9,8;4404,17;29,8;0;0
2024-08;MRT-04-0396;11;6,0;9,8;6055,73;41,0;0;0
2024-09;MRT-04-0396;15;6,0;9,8;8257,81;56,0;0;0
2024-10;MRT-04-0396;11;6,0;9,8;6055,73;41,0;0;0
2024-11;MRT-04-0396;15;6,0;9,8;8257,81;56,0;0;0
2024-12;MRT-04-0396;8;6,0;9,8;4404,17;29,8;0;0
2025-01;MRT-04-0396;11;6,0;9,8;6055,73;41,0;0;0
2025-02;MRT-04-0396;7;6,0;9,8;3853,65;26,1;0;0
2025-03;MRT-04-0396;3;6,0;9,8;1651,56;11,2;0;0
2025-04;MRT-04-0396;20;6,0;9,8;11010,42;74,6;0;0
2025-05;MRT-04-0396;6;6,0;9,8;3303,13;22,4;0;0
2025-06;MRT-04-0396;2;6,0;9,8;1101,04;7,5;0;0
2025-07;MRT-04-0396;7;6,0;9,8;3853,65;26,1;0;0
2025-08;MRT-04-0396;16;6,0;9,8;8808,34;59,7;0;0
2025-09;MRT-04-0396;7;6,0;9,8;3853,65;26,1;0;0
2025-10;MRT-04-0396;12;6,0;9,8;6606,25;44,8;0;0
2025-11;MRT-04-0396;11;6,0;9,8;6055,73;41,0;0;0
2025-12;MRT-04-0396;12;6,0;9,8;6606,25;44,8;0;0
2024-01;LOAD-07-0770;7;3,0;5,6;3107,68;19,3;0;0
2024-02;LOAD-07-0770;7;3,0;5,6;3107,68;19,3;0;0
2024-03;LOAD-07-0770;7;3,0;5,6;3107,68;19,3;0;0
2024-04;LOAD-07-0770;2;3,0;5,6;887,91;5,5;0;0
2024-05;LOAD-07-0770;2;3,0;5,6;887,91;5,5;0;0
2024-06;LOAD-07-0770;8;3,0;5,6;3551,64;22,1;0;0
2024-07;LOAD-07-0770;7;3,0;5,6;3107,68;19,3;0;0
2024-08;LOAD-07-0770;4;3,0;5,6;1775,82;11,0;0;0
2024-09;LOAD-07-0770;12;3,0;5,6;5327,46;33,1;0;0
2024-10;LOAD-07-0770;1;3,0;5,6;443,95;2,8;0;0
2024-11;LOAD-07-0770;4;3,0;5,6;1775,82;11,0;0;0
2024-12;LOAD-07-0770;6;3,0;5,6;2663,73;16,6;0;0
2025-01;LOAD-07-0770;2;3,0;5,6;887,91;5,5;0;0
2025-02;LOAD-07-0770;0;3,0;5,6;0,0;0,0;1;0
2025-03;LOAD-07-0770;3;3,0;5,6;1331,86;8,3;0;0
2025-04;LOAD-07-0770;7;3,0;5,6;3107,68;19,3;0;0
2025-05;LOAD-07-0770;5;3,0;5,6;2219,77;13,8;0;0
2025-06;LOAD-07-0770;7;3,0;5,6;3107,68;19,3;0;0
2025-07;LOAD-07-0770;4;3,0;5,6;1775,82;11,0;0;0
2025-08;LOAD-07-0770;3;3,0;5,6;1331,86;8,3;0;0
2025-09;LOAD-07-0770;8;3,0;5,6;3551,64;22,1;0;0
2025-10;LOAD-07-0770;4;3,0;5,6;1775,82;11,0;0;0
2025-11;LOAD-07-0770;8;3,0;5,6;3551,64;22,1;0;0
2025-12;LOAD-07-0770;8;3,0;5,6;3551,64;22,1;0;0
2024-01;TMM-04-0603;52;22,5;41,2;11929,49;124,8;0;0
2024-02;TMM-04-0603;39;22,5;41,2;8947,12;93,6;0;0
2024-03;TMM-04-0603;71;22,5;41,2;16288,35;170,4;0;0
2024-04;TMM-04-0603;35;22,5;41,2;8029,47;84,0;0;0
2024-05;TMM-04-0603;46;22,5;41,2;10553,01;110,4;0;0
2024-06;TMM-04-0603;0;22,5;41,2;0,0;0,0;1;0
2024-07;TMM-04-0603;16;22,5;41,2;3670,61;38,4;0;0
2024-08;TMM-04-0603;33;22,5;41,2;7570,64;79,2;0;0
2024-09;TMM-04-0603;54;22,5;41,2;12388,32;129,6;0;0
2024-10;TMM-04-0603;57;22,5;41,2;13076,56;136,8;0;0
2024-11;TMM-04-0603;25;22,5;41,2;5735,33;60,0;0;0
2024-12;TMM-04-0603;36;22,5;41,2;8258,88;86,4;0;0
2025-01;TMM-04-0603;22;22,5;41,2;5047,09;52,8;0;0
2025-02;TMM-04-0603;49;22,5;41,2;11241,25;117,6;0;0
2025-03;TMM-04-0603;51;22,5;41,2;11700,08;122,4;0;0
2025-04;TMM-04-0603;25;22,5;41,2;5735,33;60,0;0;0
2025-05;TMM-04-0603;53;22,5;41,2;12158,91;127,2;0;0
2025-06;TMM-04-0603;32;22,5;41,2;7341,23;76,8;0;0
2025-07;TMM-04-0603;27;22,5;41,2;6194,16;64,8;0;0
2025-08;TMM-04-0603;21;22,5;41,2;4817,68;50,4;0;0
2025-09;TMM-04-0603;29;22,5;41,2;6652,99;69,6;0;0
2025-10;TMM-04-0603;75;22,5;41,2;17206,0;180,0;0;0
2025-11;TMM-04-0603;51;22,5;41,2;11700,08;122,4;0;0
2025-12;TMM-04-0603;40;22,5;41,2;9176,53;96,0;0;0
2024-01;MLT-09-0276;137;69,8;127,9;21856,87;106,1;0;0
2024-02;MLT-09-0276;105;69,8;127,9;16751,62;81,3;0;0
2024-03;MLT-09-0276;29;69,8;127,9;4626,64;22,5;0;0
2024-04;MLT-09-0276;254;69,8;127,9;40522,96;196,6;0;0
2024-05;MLT-09-0276;270;69,8;127,9;43075,58;209,0;0;0
2024-06;MLT-09-0276;96;69,8;127,9;15315,76;74,3;0;0
2024-07;MLT-09-0276;63;69,8;127,9;10050,97;48,8;0;0
2024-08;MLT-09-0276;210;69,8;127,9;33503,23;162,6;0;0
2024-09;MLT-09-0276;151;69,8;127,9;24090,42;116,9;0;0
2024-10;MLT-09-0276;124;69,8;127,9;19782,86;96,0;0;0
2024-11;MLT-09-0276;176;69,8;127,9;28078,9;136,3;0;0
2024-12;MLT-09-0276;37;69,8;127,9;5902,95;28,6;0;0
2025-01;MLT-09-0276;191;69,8;127,9;30471,99;147,9;0;0
2025-02;MLT-09-0276;98;69,8;127,9;15634,84;75,9;0;0
2025-03;MLT-09-0276;60;69,8;127,9;9572,35;46,5;0;0
2025-04;MLT-09-0276;43;69,8;127,9;6860,19;33,3;0;0
2025-05;MLT-09-0276;26;69,8;127,9;4148,02;20,1;0;0
2025-06;MLT-09-0276;130;69,8;127,9;20740,1;100,6;0;0
2025-07;MLT-09-0276;131;69,8;127,9;20899,64;101,4;0;0
2025-08;MLT-09-0276;146;69,8;127,9;23292,72;113,0;0;0
2025-09;MLT-09-0276;162;69,8;127,9;25845,35;125,4;0;0
2025-10;MLT-09-0276;310;69,8;127,9;49457,15;240,0;0;0
2025-11;MLT-09-0276;6;69,8;127,9;957,24;4,6;0;0
2025-12;MLT-09-0276;183;69,8;127,9;29195,67;141,7;0;0
2024-01;LOAD-04-0748;84;24,8;40,3;26156,8;162,6;0;0
2024-02;LOAD-04-0748;31;24,8;40,3;9653,1;60,0;0;0
2024-03;LOAD-04-0748;24;24,8;40,3;7473,37;46,5;0;0
2024-04;LOAD-04-0748;35;24,8;40,3;10898,67;67,7;0;0
2024-05;LOAD-04-0748;13;24,8;40,3;4048,08;25,2;0;0
2024-06;LOAD-04-0748;18;24,8;40,3;5605,03;34,8;0;0
2024-07;LOAD-04-0748;39;24,8;40,3;12144,23;75,5;0;0
2024-08;LOAD-04-0748;35;24,8;40,3;10898,67;67,7;0;0
2024-09;LOAD-04-0748;45;24,8;40,3;14012,57;87,1;0;0
2024-10;LOAD-04-0748;42;24,8;40,3;13078,4;81,3;0;0
2024-11;LOAD-04-0748;40;24,8;40,3;12455,62;77,4;0;0
2024-12;LOAD-04-0748;60;24,8;40,3;18683,43;116,1;0;0
2025-01;LOAD-04-0748;16;24,8;40,3;4982,25;31,0;0;0
2025-02;LOAD-04-0748;64;24,8;40,3;19928,99;123,9;0;0
2025-03;LOAD-04-0748;41;24,8;40,3;12767,01;79,4;0;0
2025-04;LOAD-04-0748;23;24,8;40,3;7161,98;44,5;0;0
2025-05;LOAD-04-0748;15;24,8;40,3;4670,86;29,0;0;0
2025-06;LOAD-04-0748;74;24,8;40,3;23042,89;143,2;0;0
2025-07;LOAD-04-0748;38;24,8;40,3;11832,84;73,5;0;0
2025-08;LOAD-04-0748;35;24,8;40,3;10898,67;67,7;0;0
2025-09;LOAD-04-0748;22;24,8;40,3;6850,59;42,6;0;0
2025-10;LOAD-04-0748;73;24,8;40,3;22731,5;141,3;0;0
2025-11;LOAD-04-0748;27;24,8;40,3;8407,54;52,3;0;0
2025-12;LOAD-04-0748;37;24,8;40,3;11521,45;71,6;0;0
2024-01;MI-MC-04-0534;2;3,3;6,0;1327,99;10,3;0;0
2024-02;MI-MC-04-0534;8;3,3;6,0;5311,95;41,1;0;0
2024-03;MI-MC-04-0534;6;3,3;6,0;3983,96;30,9;0;0
2024-04;MI-MC-04-0534;8;3,3;6,0;5311,95;41,1;0;0
2024-05;MI-MC-04-0534;7;3,3;6,0;4647,95;36,0;0;0
2024-06;MI-MC-04-0534;3;3,3;6,0;1991,98;15,4;0;0
2024-07;MI-MC-04-0534;0;3,3;6,0;0,0;0,0;1;0
2024-08;MI-MC-04-0534;10;3,3;6,0;6639,93;51,4;0;0
2024-09;MI-MC-04-0534;8;3,3;6,0;5311,95;41,1;0;0
2024-10;MI-MC-04-0534;5;3,3;6,0;3319,97;25,7;0;0
2024-11;MI-MC-04-0534;7;3,3;6,0;4647,95;36,0;0;0
2024-12;MI-MC-04-0534;5;3,3;6,0;3319,97;25,7;0;0
2025-01;MI-MC-04-0534;10;3,3;6,0;6639,93;51,4;0;0
2025-02;MI-MC-04-0534;5;3,3;6,0;3319,97;25,7;0;0
2025-03;MI-MC-04-0534;6;3,3;6,0;3983,96;30,9;0;0
2025-04;MI-MC-04-0534;12;3,3;6,0;7967,92;61,7;0;0
2025-05;MI-MC-04-0534;9;3,3;6,0;5975,94;46,3;0;0
2025-06;MI-MC-04-0534;2;3,3;6,0;1327,99;10,3;0;0
2025-07;MI-MC-04-0534;9;3,3;6,0;5975,94;46,3;0;0
2025-08;MI-MC-04-0534;6;3,3;6,0;3983,96;30,9;0;0
2025-09;MI-MC-04-0534;6;3,3;6,0;3983,96;30,9;0;0
2025-10;MI-MC-04-0534;8;3,3;6,0;5311,95;41,1;0;0
2025-11;MI-MC-04-0534;3;3,3;6,0;1991,98;15,4;0;0
2025-12;MI-MC-04-0534;7;3,3;6,0;4647,95;36,0;0;0
2024-01;TMM-04-0592;12;5,0;9,2;5711,07;60,4;0;0
2024-02;TMM-04-0592;6;5,0;9,2;2855,53;30,2;0;0
2024-03;TMM-04-0592;10;5,0;9,2;4759,22;50,3;0;0
2024-04;TMM-04-0592;11;5,0;9,2;5235,14;55,4;0;0
2024-05;TMM-04-0592;5;5,0;9,2;2379,61;25,2;0;0
2024-06;TMM-04-0592;10;5,0;9,2;4759,22;50,3;0;0
2024-07;TMM-04-0592;12;5,0;9,2;5711,07;60,4;0;0
2024-08;TMM-04-0592;3;5,0;9,2;1427,77;15,1;0;0
2024-09;TMM-04-0592;8;5,0;9,2;3807,38;40,3;0;0
2024-10;TMM-04-0592;6;5,0;9,2;2855,53;30,2;0;0
2024-11;TMM-04-0592;2;5,0;9,2;951,84;10,1;0;0
2024-12;TMM-04-0592;6;5,0;9,2;2855,53;30,2;0;0
2025-01;TMM-04-0592;13;5,0;9,2;6186,99;65,5;0;0
2025-02;TMM-04-0592;10;5,0;9,2;4759,22;50,3;0;0
2025-03;TMM-04-0592;7;5,0;9,2;3331,45;35,2;0;0
2025-04;TMM-04-0592;6;5,0;9,2;2855,53;30,2;0;0
2025-05;TMM-04-0592;12;5,0;9,2;5711,07;60,4;0;0
2025-06;TMM-04-0592;8;5,0;9,2;3807,38;40,3;0;0
2025-07;TMM-04-0592;14;5,0;9,2;6662,91;70,5;0;0
2025-08;TMM-04-0592;13;5,0;9,2;6186,99;65,5;0;0
2025-09;TMM-04-0592;17;5,0;9,2;8090,68;85,6;0;0
2025-10;TMM-04-0592;8;5,0;9,2;3807,38;40,3;0;0
2025-11;TMM-04-0592;5;5,0;9,2;2379,61;25,2;0;0
2025-12;TMM-04-0592;8;5,0;9,2;3807,38;40,3;0;0
2024-01;MI-MC-03-0458;36;19,3;35,4;9497,57;67,2;0;0
2024-02;MI-MC-03-0458;41;19,3;35,4;10816,68;76,5;0;0
2024-03;MI-MC-03-0458;39;19,3;35,4;10289,03;72,7;0;0
2024-04;MI-MC-03-0458;59;19,3;35,4;15565,46;110,1;0;0
2024-05;MI-MC-03-0458;36;19,3;35,4;9497,57;67,2;0;0
2024-06;MI-MC-03-0458;88;19,3;35,4;23216,28;164,1;0;0
2024-07;MI-MC-03-0458;42;19,3;35,4;11080,5;78,3;0;0
2024-08;MI-MC-03-0458;46;19,3;35,4;12135,78;85,8;0;0
2024-09;MI-MC-03-0458;0;19,3;35,4;0,0;0,0;1;0
2024-10;MI-MC-03-0458;59;19,3;35,4;15565,46;110,1;0;0
2024-11;MI-MC-03-0458;29;19,3;35,4;7650,82;54,1;0;0
2024-12;MI-MC-03-0458;44;19,3;35,4;11608,14;82,1;0;0
2025-01;MI-MC-03-0458;34;19,3;35,4;8969,93;63,4;0;0
2025-02;MI-MC-03-0458;27;19,3;35,4;7123,18;50,4;0;0
2025-03;MI-MC-03-0458;23;19,3;35,4;6067,89;42,9;0;0
2025-04;MI-MC-03-0458;37;19,3;35,4;9761,39;69,0;0;0
2025-05;MI-MC-03-0458;54;19,3;35,4;14246,35;100,7;0;0
2025-06;MI-MC-03-0458;32;19,3;35,4;8442,28;59,7;0;0
2025-07;MI-MC-03-0458;0;19,3;35,4;0,0;0,0;1;0
2025-08;MI-MC-03-0458;33;19,3;35,4;8706,1;61,6;0;0
